,Area,Cost of Production,Crop,MSP,Mean,Min,Month,Year,Profit,Profit %,Loan wavier
3549,Ghanpur,2753,Cotton,3800.0,4850,4800,November,2016,1047.0,38.03123864874682,False
3550,Jammikunta,2753,Cotton,3800.0,5150,4670,November,2016,1047.0,38.03123864874682,False
3551,Warangal,2753,Cotton,3800.0,4950,4650,November,2016,1047.0,38.03123864874682,False
3552,Choppadandi,2753,Cotton,3800.0,4800,4400,November,2016,1047.0,38.03123864874682,False
3553,Karimnagar,2753,Cotton,3800.0,4990,4000,November,2016,1047.0,38.03123864874682,False
3554,Bellampally,2753,Cotton,3800.0,4800,4600,November,2016,1047.0,38.03123864874682,False
3555,Wankidi,2753,Cotton,3800.0,4900,4850,November,2016,1047.0,38.03123864874682,False
3556,Julurupadu,2753,Cotton,3800.0,4400,4200,November,2016,1047.0,38.03123864874682,False
3557,Mancherial,2753,Cotton,3800.0,4900,4900,November,2016,1047.0,38.03123864874682,False
3558,Echoda,2753,Cotton,3800.0,5100,5070,November,2016,1047.0,38.03123864874682,False
3559,Luxettipet,2753,Cotton,3800.0,4700,4850,November,2016,1047.0,38.03123864874682,False
3560,Kubeer,2753,Cotton,3800.0,4950,4950,November,2016,1047.0,38.03123864874682,False
3561,Boath,2753,Cotton,3800.0,5000,4900,November,2016,1047.0,38.03123864874682,False
3562,Enkoor,2753,Cotton,3800.0,4400,4200,November,2016,1047.0,38.03123864874682,False
3563,Asifabad,2753,Cotton,3800.0,4900,4800,November,2016,1047.0,38.03123864874682,False
3564,Indravally,2753,Cotton,3800.0,5000,4950,November,2016,1047.0,38.03123864874682,False
3565,Gajwel,2753,Cotton,3800.0,4980,4850,November,2016,1047.0,38.03123864874682,False
3566,Adilabad,2753,Cotton,3800.0,5000,4900,November,2016,1047.0,38.03123864874682,False
3567,Narsampet,2753,Cotton,3800.0,4900,4500,November,2016,1047.0,38.03123864874682,False
3568,Khammam,2753,Cotton,3800.0,4725,3450,November,2016,1047.0,38.03123864874682,False
3569,Bhainsa,2753,Cotton,3800.0,4950,4950,November,2016,1047.0,38.03123864874682,False
3570,Pitlam,2753,Cotton,3800.0,4160,4160,November,2016,1047.0,38.03123864874682,False
3571,Choppadandi,2753,Cotton,3800.0,4700,4500,November,2016,1047.0,38.03123864874682,False
3572,Badepally,2753,Cotton,3800.0,4619,4169,November,2016,1047.0,38.03123864874682,False
3573,Wankidi,2753,Cotton,3800.0,4950,4900,November,2016,1047.0,38.03123864874682,False
3574,Asifabad,2753,Cotton,3800.0,4900,4850,November,2016,1047.0,38.03123864874682,False
3575,Indravally,2753,Cotton,3800.0,5010,4959,November,2016,1047.0,38.03123864874682,False
3576,Narsampet,2753,Cotton,3800.0,1400,1365,November,2016,1047.0,38.03123864874682,False
3577,Boath,2753,Cotton,3800.0,5000,4900,November,2016,1047.0,38.03123864874682,False
3578,Mancherial,2753,Cotton,3800.0,4950,4900,November,2016,1047.0,38.03123864874682,False
3579,Echoda,2753,Cotton,3800.0,5120,5000,November,2016,1047.0,38.03123864874682,False
3580,Luxettipet,2753,Cotton,3800.0,4750,4850,November,2016,1047.0,38.03123864874682,False
3581,Peddapally,2753,Cotton,3800.0,4950,4700,November,2016,1047.0,38.03123864874682,False
3582,Bellampally,2753,Cotton,3800.0,4930,4850,November,2016,1047.0,38.03123864874682,False
3583,Julurupadu,2753,Cotton,3800.0,4400,4200,November,2016,1047.0,38.03123864874682,False
3584,Enkoor,2753,Cotton,3800.0,4400,4200,November,2016,1047.0,38.03123864874682,False
3585,Madnoor,2753,Cotton,3800.0,5164,5161,November,2016,1047.0,38.03123864874682,False
3586,Asifabad,2753,Cotton,3800.0,4900,4850,November,2016,1047.0,38.03123864874682,False
3587,Indravally,2753,Cotton,3800.0,5010,4909,November,2016,1047.0,38.03123864874682,False
3588,Adilabad,2753,Cotton,3800.0,5000,4950,November,2016,1047.0,38.03123864874682,False
3589,Khammam,2753,Cotton,3800.0,4750,3475,November,2016,1047.0,38.03123864874682,False
3590,Narsampet,2753,Cotton,3800.0,4880,4400,November,2016,1047.0,38.03123864874682,False
3591,Bhainsa,2753,Cotton,3800.0,5000,5000,November,2016,1047.0,38.03123864874682,False
3592,Ghanpur,2753,Cotton,3800.0,4500,3300,November,2016,1047.0,38.03123864874682,False
3593,Warangal,2753,Cotton,3800.0,4850,4700,November,2016,1047.0,38.03123864874682,False
3594,Jammikunta,2753,Cotton,3800.0,5150,4500,November,2016,1047.0,38.03123864874682,False
3595,Karimnagar,2753,Cotton,3800.0,4850,4400,November,2016,1047.0,38.03123864874682,False
3596,Bellampally,2753,Cotton,3800.0,4850,4800,November,2016,1047.0,38.03123864874682,False
3597,Wankidi,2753,Cotton,3800.0,5000,4950,November,2016,1047.0,38.03123864874682,False
3598,Julurupadu,2753,Cotton,3800.0,4550,4400,November,2016,1047.0,38.03123864874682,False
3599,Boath,2753,Cotton,3800.0,5000,4900,November,2016,1047.0,38.03123864874682,False
3600,Mancherial,2753,Cotton,3800.0,4850,4850,November,2016,1047.0,38.03123864874682,False
3601,Luxettipet,2753,Cotton,3800.0,4750,4630,November,2016,1047.0,38.03123864874682,False
3602,Kubeer,2753,Cotton,3800.0,5000,5000,November,2016,1047.0,38.03123864874682,False
3603,Enkoor,2753,Cotton,3800.0,4300,4400,November,2016,1047.0,38.03123864874682,False
3604,Madnoor,2753,Cotton,3800.0,5120,5120,November,2016,1047.0,38.03123864874682,False
3605,Asifabad,2753,Cotton,3800.0,5000,4950,November,2016,1047.0,38.03123864874682,False
3606,Indravally,2753,Cotton,3800.0,5010,4959,November,2016,1047.0,38.03123864874682,False
3607,Adilabad,2753,Cotton,3800.0,4950,4900,November,2016,1047.0,38.03123864874682,False
3608,Gajwel,2753,Cotton,3800.0,4850,4740,November,2016,1047.0,38.03123864874682,False
3609,Bhainsa,2753,Cotton,3800.0,5000,4985,November,2016,1047.0,38.03123864874682,False
3610,Khammam,2753,Cotton,3800.0,4650,3375,November,2016,1047.0,38.03123864874682,False
3611,Ghanpur,2753,Cotton,3800.0,4650,4200,November,2016,1047.0,38.03123864874682,False
3612,Warangal,2753,Cotton,3800.0,4800,4700,November,2016,1047.0,38.03123864874682,False
3613,Jammikunta,2753,Cotton,3800.0,4700,5050,November,2016,1047.0,38.03123864874682,False
3614,Choppadandi,2753,Cotton,3800.0,4750,4500,November,2016,1047.0,38.03123864874682,False
3615,Karimnagar,2753,Cotton,3800.0,4850,4400,November,2016,1047.0,38.03123864874682,False
3616,Bellampally,2753,Cotton,3800.0,4800,4700,November,2016,1047.0,38.03123864874682,False
3617,Wankidi,2753,Cotton,3800.0,4950,4900,November,2016,1047.0,38.03123864874682,False
3618,Julurupadu,2753,Cotton,3800.0,4600,4400,November,2016,1047.0,38.03123864874682,False
3619,Enkoor,2753,Cotton,3800.0,4600,4400,November,2016,1047.0,38.03123864874682,False
3620,Mancherial,2753,Cotton,3800.0,4800,4800,November,2016,1047.0,38.03123864874682,False
3621,Luxettipet,2753,Cotton,3800.0,4720,4850,November,2016,1047.0,38.03123864874682,False
3622,Kubeer,2753,Cotton,3800.0,4975,4975,November,2016,1047.0,38.03123864874682,False
3623,Boath,2753,Cotton,3800.0,4950,4850,November,2016,1047.0,38.03123864874682,False
3624,Peddapally,2753,Cotton,3800.0,4870,4550,November,2016,1047.0,38.03123864874682,False
3625,Asifabad,2753,Cotton,3800.0,4950,4900,November,2016,1047.0,38.03123864874682,False
3626,Indravally,2753,Cotton,3800.0,4950,4900,November,2016,1047.0,38.03123864874682,False
3627,Madnoor,2753,Cotton,3800.0,5051,5051,November,2016,1047.0,38.03123864874682,False
3628,Adilabad,2753,Cotton,3800.0,4850,4800,November,2016,1047.0,38.03123864874682,False
3629,Narsampet,2753,Cotton,3800.0,4830,4500,November,2016,1047.0,38.03123864874682,False
3630,Nirmal,2753,Cotton,3800.0,4950,4950,November,2016,1047.0,38.03123864874682,False
3631,Bhainsa,2753,Cotton,3800.0,4980,4950,November,2016,1047.0,38.03123864874682,False
3632,Khammam,2753,Cotton,3800.0,4625,3300,November,2016,1047.0,38.03123864874682,False
3633,Jammikunta,2753,Cotton,3800.0,4400,4850,November,2016,1047.0,38.03123864874682,False
3634,Warangal,2753,Cotton,3800.0,4750,4600,November,2016,1047.0,38.03123864874682,False
3635,Choppadandi,2753,Cotton,3800.0,4613,4500,November,2016,1047.0,38.03123864874682,False
3636,Badepally,2753,Cotton,3800.0,4659,3806,November,2016,1047.0,38.03123864874682,False
3637,Karimnagar,2753,Cotton,3800.0,4750,4300,November,2016,1047.0,38.03123864874682,False
3638,Mancherial,2753,Cotton,3800.0,4800,4800,November,2016,1047.0,38.03123864874682,False
3639,Chennur,2753,Cotton,3800.0,4600,4650,November,2016,1047.0,38.03123864874682,False
3640,Luxettipet,2753,Cotton,3800.0,4750,4640,November,2016,1047.0,38.03123864874682,False
3641,Kubeer,2753,Cotton,3800.0,4965,4965,November,2016,1047.0,38.03123864874682,False
3642,Boath,2753,Cotton,3800.0,4880,4800,November,2016,1047.0,38.03123864874682,False
3643,Peddapally,2753,Cotton,3800.0,4750,4500,November,2016,1047.0,38.03123864874682,False
3644,Enkoor,2753,Cotton,3800.0,4550,4400,November,2016,1047.0,38.03123864874682,False
3645,Bela,2753,Cotton,3800.0,4588,4347,November,2016,1047.0,38.03123864874682,False
3646,Bellampally,2753,Cotton,3800.0,4700,4600,November,2016,1047.0,38.03123864874682,False
3647,Wankidi,2753,Cotton,3800.0,4750,4700,November,2016,1047.0,38.03123864874682,False
3648,Julurupadu,2753,Cotton,3800.0,4550,44000,November,2016,1047.0,38.03123864874682,False
3649,Madnoor,2753,Cotton,3800.0,4940,4930,November,2016,1047.0,38.03123864874682,False
3650,Asifabad,2753,Cotton,3800.0,4750,4700,November,2016,1047.0,38.03123864874682,False
3651,Indravally,2753,Cotton,3800.0,4880,4830,November,2016,1047.0,38.03123864874682,False
3652,Adilabad,2753,Cotton,3800.0,4830,4800,November,2016,1047.0,38.03123864874682,False
3653,Gajwel,2753,Cotton,3800.0,4850,4750,November,2016,1047.0,38.03123864874682,False
3654,Bhainsa,2753,Cotton,3800.0,4900,4850,November,2016,1047.0,38.03123864874682,False
3655,Khammam,2753,Cotton,3800.0,4650,3300,November,2016,1047.0,38.03123864874682,False
3656,Narsampet,2753,Cotton,3800.0,4500,4850,November,2016,1047.0,38.03123864874682,False
3657,Ghanpur,2753,Cotton,3800.0,4750,4700,November,2016,1047.0,38.03123864874682,False
3658,Jammikunta,2753,Cotton,3800.0,4800,4900,November,2016,1047.0,38.03123864874682,False
3659,Warangal,2753,Cotton,3800.0,4750,4600,November,2016,1047.0,38.03123864874682,False
3660,Choppadandi,2753,Cotton,3800.0,4650,4300,November,2016,1047.0,38.03123864874682,False
3661,Karimnagar,2753,Cotton,3800.0,4750,4500,November,2016,1047.0,38.03123864874682,False
3662,Bela,2753,Cotton,3800.0,4733,4636,November,2016,1047.0,38.03123864874682,False
3663,Bellampally,2753,Cotton,3800.0,4750,4700,November,2016,1047.0,38.03123864874682,False
3664,Julurupadu,2753,Cotton,3800.0,4400,4200,November,2016,1047.0,38.03123864874682,False
3665,Enkoor,2753,Cotton,3800.0,4400,4200,November,2016,1047.0,38.03123864874682,False
3666,Mancherial,2753,Cotton,3800.0,4850,4800,November,2016,1047.0,38.03123864874682,False
3667,Luxettipet,2753,Cotton,3800.0,4750,4600,November,2016,1047.0,38.03123864874682,False
3668,Kubeer,2753,Cotton,3800.0,4900,4900,November,2016,1047.0,38.03123864874682,False
3669,Boath,2753,Cotton,3800.0,4830,4750,November,2016,1047.0,38.03123864874682,False
3670,Asifabad,2753,Cotton,3800.0,4750,4700,November,2016,1047.0,38.03123864874682,False
3671,Indravally,2753,Cotton,3800.0,4830,4781,November,2016,1047.0,38.03123864874682,False
3672,Madnoor,2753,Cotton,3800.0,4990,4989,November,2016,1047.0,38.03123864874682,False
3673,Gajwel,2753,Cotton,3800.0,4780,4680,November,2016,1047.0,38.03123864874682,False
3674,Adilabad,2753,Cotton,3800.0,4830,4781,November,2016,1047.0,38.03123864874682,False
3675,Bhainsa,2753,Cotton,3800.0,4900,4900,November,2016,1047.0,38.03123864874682,False
3676,Khammam,2753,Cotton,3800.0,4675,3325,November,2016,1047.0,38.03123864874682,False
3677,Narsampet,2753,Cotton,3800.0,4850,4500,November,2016,1047.0,38.03123864874682,False
3678,Ghanpur,2753,Cotton,3800.0,4750,4700,November,2016,1047.0,38.03123864874682,False
3679,Warangal,2753,Cotton,3800.0,48500,4700,November,2016,1047.0,38.03123864874682,False
3680,Jammikunta,2753,Cotton,3800.0,4500,5000,November,2016,1047.0,38.03123864874682,False
3681,Choppadandi,2753,Cotton,3800.0,4650,4300,November,2016,1047.0,38.03123864874682,False
3682,Karimnagar,2753,Cotton,3800.0,4850,4400,November,2016,1047.0,38.03123864874682,False
3683,Enkoor,2753,Cotton,3800.0,4600,4400,November,2016,1047.0,38.03123864874682,False
3684,Boath,2753,Cotton,3800.0,4830,4800,November,2016,1047.0,38.03123864874682,False
3685,Mancherial,2753,Cotton,3800.0,4850,4800,November,2016,1047.0,38.03123864874682,False
3686,Luxettipet,2753,Cotton,3800.0,4750,4850,November,2016,1047.0,38.03123864874682,False
3687,Kubeer,2753,Cotton,3800.0,4900,4900,November,2016,1047.0,38.03123864874682,False
3688,Julurupadu,2753,Cotton,3800.0,4600,4400,November,2016,1047.0,38.03123864874682,False
3689,Bela,2753,Cotton,3800.0,4733,4636,November,2016,1047.0,38.03123864874682,False
3690,Bellampally,2753,Cotton,3800.0,4750,4700,November,2016,1047.0,38.03123864874682,False
3691,Wankidi,2753,Cotton,3800.0,4750,4700,November,2016,1047.0,38.03123864874682,False
3692,motakondu,2753,Cotton,3800.0,4100,4100,November,2016,1047.0,38.03123864874682,False
3693,Asifabad,2753,Cotton,3800.0,4750,4700,November,2016,1047.0,38.03123864874682,False
3694,Indravally,2753,Cotton,3800.0,4830,4781,November,2016,1047.0,38.03123864874682,False
3695,Madnoor,2753,Cotton,3800.0,5002,5001,November,2016,1047.0,38.03123864874682,False
3696,Adilabad,2753,Cotton,3800.0,4830,4781,November,2016,1047.0,38.03123864874682,False
3697,Gajwel,2753,Cotton,3800.0,4850,4700,November,2016,1047.0,38.03123864874682,False
3698,Boppapur,2753,Cotton,3800.0,4400,4160,November,2016,1047.0,38.03123864874682,False
3699,Narsampet,2753,Cotton,3800.0,4860,4500,November,2016,1047.0,38.03123864874682,False
3700,Khammam,2753,Cotton,3800.0,4650,3350,November,2016,1047.0,38.03123864874682,False
3701,Bhainsa,2753,Cotton,3800.0,4900,4900,November,2016,1047.0,38.03123864874682,False
3702,Ghanpur,2753,Cotton,3800.0,4700,4650,November,2016,1047.0,38.03123864874682,False
3703,Choppadandi,2753,Cotton,3800.0,4650,4400,November,2016,1047.0,38.03123864874682,False
3704,Badepally,2753,Cotton,3800.0,3809,4459,November,2016,1047.0,38.03123864874682,False
3705,Bela,2753,Cotton,3800.0,4791,4743,November,2016,1047.0,38.03123864874682,False
3706,motakondu,2753,Cotton,3800.0,300,3000,November,2016,1047.0,38.03123864874682,False
3707,Pothugal,2753,Cotton,3800.0,4000,4000,November,2016,1047.0,38.03123864874682,False
3708,Narsampet,2753,Cotton,3800.0,4750,4475,November,2016,1047.0,38.03123864874682,False
3709,Mancherial,2753,Cotton,3800.0,4800,4800,November,2016,1047.0,38.03123864874682,False
3710,Luxettipet,2753,Cotton,3800.0,4700,4610,November,2016,1047.0,38.03123864874682,False
3711,Kubeer,2753,Cotton,3800.0,4900,4900,November,2016,1047.0,38.03123864874682,False
3712,Boath,2753,Cotton,3800.0,4840,4800,November,2016,1047.0,38.03123864874682,False
3713,Peddapally,2753,Cotton,3800.0,4950,4850,November,2016,1047.0,38.03123864874682,False
3714,Bellampally,2753,Cotton,3800.0,4750,4700,November,2016,1047.0,38.03123864874682,False
3715,Wankidi,2753,Cotton,3800.0,4750,4700,November,2016,1047.0,38.03123864874682,False
3716,Asifabad,2753,Cotton,3800.0,4750,4700,November,2016,1047.0,38.03123864874682,False
3717,Indravally,2753,Cotton,3800.0,4850,4840,November,2016,1047.0,38.03123864874682,False
3718,Gajwel,2753,Cotton,3800.0,4830,4750,November,2016,1047.0,38.03123864874682,False
3719,Adilabad,2753,Cotton,3800.0,4890,4791,November,2016,1047.0,38.03123864874682,False
3720,Bhainsa,2753,Cotton,3800.0,4850,4850,November,2016,1047.0,38.03123864874682,False
3721,Ghanpur,2753,Cotton,3800.0,4750,4500,November,2016,1047.0,38.03123864874682,False
3722,Choppadandi,2753,Cotton,3800.0,4500,4300,November,2016,1047.0,38.03123864874682,False
3723,Enkoor,2753,Cotton,3800.0,4250,4400,November,2016,1047.0,38.03123864874682,False
3724,Bela,2753,Cotton,3800.0,4841,4792,November,2016,1047.0,38.03123864874682,False
3725,Julurupadu,2753,Cotton,3800.0,4350,4400,November,2016,1047.0,38.03123864874682,False
3726,Luxettipet,2753,Cotton,3800.0,4710,4650,November,2016,1047.0,38.03123864874682,False
3727,Kubeer,2753,Cotton,3800.0,4850,4850,November,2016,1047.0,38.03123864874682,False
3728,Indravally,2753,Cotton,3800.0,4900,4850,November,2016,1047.0,38.03123864874682,False
3729,Boath,2753,Cotton,3800.0,4850,4800,November,2016,1047.0,38.03123864874682,False
3730,Asifabad,2753,Cotton,3800.0,4800,4750,November,2016,1047.0,38.03123864874682,False
3731,Mancherial,2753,Cotton,3800.0,4850,4850,November,2016,1047.0,38.03123864874682,False
3732,Chennur,2753,Cotton,3800.0,4500,4530,November,2016,1047.0,38.03123864874682,False
3733,Luxettipet,2753,Cotton,3800.0,4740,4610,November,2016,1047.0,38.03123864874682,False
3734,Boath,2753,Cotton,3800.0,4890,4792,November,2016,1047.0,38.03123864874682,False
3735,Bela,2753,Cotton,3800.0,4821,4723,November,2016,1047.0,38.03123864874682,False
3736,Bellampally,2753,Cotton,3800.0,4800,4750,November,2016,1047.0,38.03123864874682,False
3737,Wankidi,2753,Cotton,3800.0,4900,4850,November,2016,1047.0,38.03123864874682,False
3738,Indravally,2753,Cotton,3800.0,4950,4900,November,2016,1047.0,38.03123864874682,False
3739,Madnoor,2753,Cotton,3800.0,5127,5121,November,2016,1047.0,38.03123864874682,False
3740,Asifabad,2753,Cotton,3800.0,4850,4750,November,2016,1047.0,38.03123864874682,False
3741,Adilabad,2753,Cotton,3800.0,4920,4890,November,2016,1047.0,38.03123864874682,False
3742,Gajwel,2753,Cotton,3800.0,5000,4750,November,2016,1047.0,38.03123864874682,False
3743,Gadwal,2753,Cotton,3800.0,4726,4076,November,2016,1047.0,38.03123864874682,False
3744,motakondu,2753,Cotton,3800.0,4100,4100,November,2016,1047.0,38.03123864874682,False
3745,Narsampet,2753,Cotton,3800.0,4900,4500,November,2016,1047.0,38.03123864874682,False
3746,Bhainsa,2753,Cotton,3800.0,4915,4915,November,2016,1047.0,38.03123864874682,False
3747,Khammam,2753,Cotton,3800.0,4700,3400,November,2016,1047.0,38.03123864874682,False
3748,Jammikunta,2753,Cotton,3800.0,4900,5100,November,2016,1047.0,38.03123864874682,False
3749,Warangal,2753,Cotton,3800.0,4800,4700,November,2016,1047.0,38.03123864874682,False
3750,Choppadandi,2753,Cotton,3800.0,4800,4350,November,2016,1047.0,38.03123864874682,False
3751,Jogipet,2753,Cotton,3800.0,4900,4900,November,2016,1047.0,38.03123864874682,False
3752,Karimnagar,2753,Cotton,3800.0,4930,4400,November,2016,1047.0,38.03123864874682,False
3753,Enkoor,2753,Cotton,3800.0,4600,4400,December,2016,1047.0,38.03123864874682,False
3754,Peddapally,2753,Cotton,3800.0,4950,4850,December,2016,1047.0,38.03123864874682,False
3755,Parkal,2753,Cotton,3800.0,5000,4960,December,2016,1047.0,38.03123864874682,False
3756,Boath,2753,Cotton,3800.0,4920,4830,December,2016,1047.0,38.03123864874682,False
3757,Mancherial,2753,Cotton,3800.0,4850,4800,December,2016,1047.0,38.03123864874682,False
3758,Kagaznagar,2753,Cotton,3800.0,4700,4600,December,2016,1047.0,38.03123864874682,False
3759,Chennur,2753,Cotton,3800.0,4700,4760,December,2016,1047.0,38.03123864874682,False
3760,Echoda,2753,Cotton,3800.0,4950,4850,December,2016,1047.0,38.03123864874682,False
3761,Luxettipet,2753,Cotton,3800.0,4700,4650,December,2016,1047.0,38.03123864874682,False
3762,Julurupadu,2753,Cotton,3800.0,4600,4400,December,2016,1047.0,38.03123864874682,False
3763,Bela,2753,Cotton,3800.0,4782,4634,December,2016,1047.0,38.03123864874682,False
3764,Bellampally,2753,Cotton,3800.0,4800,4750,December,2016,1047.0,38.03123864874682,False
3765,Indravally,2753,Cotton,3800.0,4950,4900,December,2016,1047.0,38.03123864874682,False
3766,Nekkonda,2753,Cotton,3800.0,4810,4700,December,2016,1047.0,38.03123864874682,False
3767,motakondu,2753,Cotton,3800.0,4100,4100,December,2016,1047.0,38.03123864874682,False
3768,Madnoor,2753,Cotton,3800.0,5140,5132,December,2016,1047.0,38.03123864874682,False
3769,Halia,2753,Cotton,3800.0,3700,2840,December,2016,1047.0,38.03123864874682,False
3770,Gadwal,2753,Cotton,3800.0,5010,4269,December,2016,1047.0,38.03123864874682,False
3771,Asifabad,2753,Cotton,3800.0,4850,4800,December,2016,1047.0,38.03123864874682,False
3772,Gajwel,2753,Cotton,3800.0,5020,4700,December,2016,1047.0,38.03123864874682,False
3773,Adilabad,2753,Cotton,3800.0,4930,4870,December,2016,1047.0,38.03123864874682,False
3774,Narsampet,2753,Cotton,3800.0,4865,4475,December,2016,1047.0,38.03123864874682,False
3775,Khammam,2753,Cotton,3800.0,4725,3450,December,2016,1047.0,38.03123864874682,False
3776,Bhainsa,2753,Cotton,3800.0,4930,4817,December,2016,1047.0,38.03123864874682,False
3777,Ghanpur,2753,Cotton,3800.0,4800,4700,December,2016,1047.0,38.03123864874682,False
3778,Warangal,2753,Cotton,3800.0,4850,4700,December,2016,1047.0,38.03123864874682,False
3779,Jammikunta,2753,Cotton,3800.0,5100,4600,December,2016,1047.0,38.03123864874682,False
3780,Choppadandi,2753,Cotton,3800.0,4700,4200,December,2016,1047.0,38.03123864874682,False
3781,Kesamudram,2753,Cotton,3800.0,4935,4520,December,2016,1047.0,38.03123864874682,False
3782,Karimnagar,2753,Cotton,3800.0,4950,4330,December,2016,1047.0,38.03123864874682,False
3783,Julurupadu,2753,Cotton,3800.0,4700,4400,December,2016,1047.0,38.03123864874682,False
3784,Bela,2753,Cotton,3800.0,4831,4732,December,2016,1047.0,38.03123864874682,False
3785,Bellampally,2753,Cotton,3800.0,4850,4800,December,2016,1047.0,38.03123864874682,False
3786,Wankidi,2753,Cotton,3800.0,4900,4850,December,2016,1047.0,38.03123864874682,False
3787,Peddapally,2753,Cotton,3800.0,4950,4850,December,2016,1047.0,38.03123864874682,False
3788,Enkoor,2753,Cotton,3800.0,4550,4400,December,2016,1047.0,38.03123864874682,False
3789,Parkal,2753,Cotton,3800.0,4900,4850,December,2016,1047.0,38.03123864874682,False
3790,Mancherial,2753,Cotton,3800.0,4800,4800,December,2016,1047.0,38.03123864874682,False
3791,Kagaznagar,2753,Cotton,3800.0,4700,4600,December,2016,1047.0,38.03123864874682,False
3792,Echoda,2753,Cotton,3800.0,4990,4890,December,2016,1047.0,38.03123864874682,False
3793,Sarangapur,2753,Cotton,3800.0,4950,4950,December,2016,1047.0,38.03123864874682,False
3794,Luxettipet,2753,Cotton,3800.0,4750,4700,December,2016,1047.0,38.03123864874682,False
3795,Kubeer,2753,Cotton,3800.0,4930,4930,December,2016,1047.0,38.03123864874682,False
3796,Boath,2753,Cotton,3800.0,4930,4830,December,2016,1047.0,38.03123864874682,False
3797,Indravally,2753,Cotton,3800.0,4950,4900,December,2016,1047.0,38.03123864874682,False
3798,Nekkonda,2753,Cotton,3800.0,4720,4690,December,2016,1047.0,38.03123864874682,False
3799,Madnoor,2753,Cotton,3800.0,5151,5150,December,2016,1047.0,38.03123864874682,False
3800,Gadwal,2753,Cotton,3800.0,5100,4669,December,2016,1047.0,38.03123864874682,False
3801,Gajwel,2753,Cotton,3800.0,4800,5020,December,2016,1047.0,38.03123864874682,False
3802,Halia,2753,Cotton,3800.0,3810,2800,December,2016,1047.0,38.03123864874682,False
3803,Asifabad,2753,Cotton,3800.0,4900,4880,December,2016,1047.0,38.03123864874682,False
3804,Adilabad,2753,Cotton,3800.0,4930,4831,December,2016,1047.0,38.03123864874682,False
3805,Nirmal,2753,Cotton,3800.0,4950,4950,December,2016,1047.0,38.03123864874682,False
3806,Narsampet,2753,Cotton,3800.0,4730,4575,December,2016,1047.0,38.03123864874682,False
3807,Bhainsa,2753,Cotton,3800.0,4950,4950,December,2016,1047.0,38.03123864874682,False
3808,Khammam,2753,Cotton,3800.0,4750,3500,December,2016,1047.0,38.03123864874682,False
3809,motakondu,2753,Cotton,3800.0,4100,4100,December,2016,1047.0,38.03123864874682,False
3810,Ghanpur,2753,Cotton,3800.0,4700,4200,December,2016,1047.0,38.03123864874682,False
3811,Warangal,2753,Cotton,3800.0,4800,4650,December,2016,1047.0,38.03123864874682,False
3812,Jammikunta,2753,Cotton,3800.0,4800,5100,December,2016,1047.0,38.03123864874682,False
3813,Choppadandi,2753,Cotton,3800.0,4800,4200,December,2016,1047.0,38.03123864874682,False
3814,Kesamudram,2753,Cotton,3800.0,4990,4035,December,2016,1047.0,38.03123864874682,False
3815,Karimnagar,2753,Cotton,3800.0,4910,4660,December,2016,1047.0,38.03123864874682,False
3816,Enkoor,2753,Cotton,3800.0,4700,4600,December,2016,1047.0,38.03123864874682,False
3817,Boath,2753,Cotton,3800.0,4930,4830,December,2016,1047.0,38.03123864874682,False
3818,Mancherial,2753,Cotton,3800.0,4850,4800,December,2016,1047.0,38.03123864874682,False
3819,Kagaznagar,2753,Cotton,3800.0,4800,4750,December,2016,1047.0,38.03123864874682,False
3820,Echoda,2753,Cotton,3800.0,4930,4930,December,2016,1047.0,38.03123864874682,False
3821,Luxettipet,2753,Cotton,3800.0,4750,4710,December,2016,1047.0,38.03123864874682,False
3822,Kubeer,2753,Cotton,3800.0,4975,4975,December,2016,1047.0,38.03123864874682,False
3823,Julurupadu,2753,Cotton,3800.0,4800,4700,December,2016,1047.0,38.03123864874682,False
3824,Bela,2753,Cotton,3800.0,4820,4671,December,2016,1047.0,38.03123864874682,False
3825,Bellampally,2753,Cotton,3800.0,4850,4800,December,2016,1047.0,38.03123864874682,False
3826,Wankidi,2753,Cotton,3800.0,4850,4800,December,2016,1047.0,38.03123864874682,False
3827,Nekkonda,2753,Cotton,3800.0,4920,4810,December,2016,1047.0,38.03123864874682,False
3828,Indravally,2753,Cotton,3800.0,4950,4900,December,2016,1047.0,38.03123864874682,False
3829,Madnoor,2753,Cotton,3800.0,5174,5151,December,2016,1047.0,38.03123864874682,False
3830,Asifabad,2753,Cotton,3800.0,4850,4800,December,2016,1047.0,38.03123864874682,False
3831,Adilabad,2753,Cotton,3800.0,4970,4881,December,2016,1047.0,38.03123864874682,False
3832,Parkal,2753,Cotton,3800.0,4920,4900,December,2016,1047.0,38.03123864874682,False
3833,Gajwel,2753,Cotton,3800.0,5010,4800,December,2016,1047.0,38.03123864874682,False
3834,Gadwal,2753,Cotton,3800.0,5211,4652,December,2016,1047.0,38.03123864874682,False
3835,Halia,2753,Cotton,3800.0,4050,3590,December,2016,1047.0,38.03123864874682,False
3836,Nirmal,2753,Cotton,3800.0,4950,4950,December,2016,1047.0,38.03123864874682,False
3837,Sarangapur,2753,Cotton,3800.0,4900,4900,December,2016,1047.0,38.03123864874682,False
3838,Khammam,2753,Cotton,3800.0,4800,3550,December,2016,1047.0,38.03123864874682,False
3839,Bhainsa,2753,Cotton,3800.0,4900,4825,December,2016,1047.0,38.03123864874682,False
